protocol,well_id,prefix_len,suffix_len,tvt_plus_z_std,tvt_plus_z_r2,tvt_plus_z_residual_sigma,tvt_minus_z_std,tvt_minus_z_r2,tvt_minus_z_residual_sigma,z_increases_with_md,z_std_prefix,tvt_std_prefix,z_over_tvt_scale,z_plane_r2,z_nonplanar_sigma_ft,z_nonplanarity_over_tvt_std,empirical_dtvt_dz,assumed_dtvt_dz,dtvt_dz_error,z_span_predicted_ft,z_step_from_anchor_ft,implied_z_coefficient_error_ft,convention_flatter,convention_r2_margin,xy_singular_ratio,along_span_ft,perp_span_ft,heading_deg,gram_lambda_perp,gram_lambda_along,ridge_shrinkage_perp,cross_track_dip_sigma,hidden_perp_lever_kft,unidentified_dip_tvt_ft,extrapolation_ratio,has_typewell,gr_missing_frac,md_step_ft,window_ft,tvt_rate_per_ft,dtvt_per_window,search_ft,typewell_span_ft,typewell_gr_wavelength_ft,typewell_step_ft,cycles_per_window,gr_gain_raw,gr_gain_clipped,gr_gain_applied,gr_gain_halves_ratio,prefix_gr_correlation,alignment_ok,alignment_failure_reason,dip_fit_r2,confidence_mean,confidence_p10,fallback_fraction,expected_gradient_mean,prefix_gradient_mean,observed_prefix_gradient,gradient_sign_agrees,gradient_ratio,track_move_max,typewell_clip_fraction,alignment_rmse,alignment_bias,alignment_bias_abs_share,dip_fallback_rmse,hold_last_rmse,truth_move_max
same_well_masked,tr0000a,1799,2614,0.30550595573683986,0.9990429021005025,0.009459327855309868,4.479980358681918,0.905831711242072,1.3759126535981479,False,2.3850621805341703,2.0960098631850026,1.137905991009955,0.9168174179171927,0.6884593778682957,0.32846189799037667,-0.8779473610320623,-1.0,0.12205263896793772,7.922797319818642,7.903207165805981,0.9646072908969356,TVT+Z,0.09321119085843055,140.02548589094073,1797.7690228759902,13.349352499469607,-87.87438880654257,0.04697506791079675,1938.8385555141836,0.0021287888330442624,0.043644203272970104,0.08992390169974873,0.003924657044882415,1.4530689600991735,True,0.05464636402447702,1.0,201.0,0.006439213372225083,1.2942818878172417,12.0,279.75,70.0,0.5,0.018489741254532024,0.4898353415841241,False,0.4898353415841241,1.8140959490322224,0.965764031181691,True,,0.9990429021005025,0.9317649913058648,0.8988465038716327,0.0,0.0018291615088010086,0.003200759978200349,0.003591788859949274,True,0.8911325534445677,7.490000000000002,0.0,2.137985653585263,1.6317570872419598,0.7632217197087405,0.5696861747480756,2.2899994313535523,3.582839924635273
same_well_masked,tr0000b,1520,3148,0.08259844413391858,0.9797149337503699,0.01177576379069607,2.7104742346108495,0.997208739205626,0.1433423415878409,True,1.3961694506543716,1.3143277387283498,1.0622688767150315,0.9972130145266289,0.073779292647588,0.05613462340753121,-0.9413493285771399,-1.0,0.05865067142286007,10.042822887215081,9.967734572640328,0.5846143252502104,TVT+Z,-0.01749380545525614,513.312048558486,1518.9687444201172,3.3741461906649883,-161.30501366257226,0.0013567586167368972,1169.4145315654832,0.07370507824045168,0.31969643351027194,0.022105185035979358,0.007066948818087233,2.072259787200332,True,0.6443193449334698,1.0,201.0,0.007077818619317,1.422641542482717,12.0,279.75,70.0,0.5,0.020323450606895957,0.5988883991520073,False,0.5988883991520073,3.254185279617917,0.42974185885530397,True,,0.9797149337503699,0.0,0.0,1.0,-0.0029820594335614836,-0.0030742506952535706,-0.002990831967993807,True,1.0278914790775489,15.3,0.0,0.9246762595487553,0.7105117819290584,0.7683897738174766,0.9246762595487553,6.511059324122023,11.440962012757355
same_well_masked,tr0000c,706,2969,0.8412456809291503,0.9999294677377151,0.007080133431580736,0.22918039611918234,0.8450244131648779,0.0904136076235093,False,0.5256066387416494,0.32225244162667394,1.631040050739349,0.992193784651918,0.04653779411660881,0.14441409313051026,0.5928881265765455,-1.0,1.5928881265765455,8.476198812918199,8.468115707042465,13.48876096422429,TVT-Z,0.1549050545728372,313.06851287139307,704.9614666570092,3.034884940677256,25.052479320857586,0.00031968180367769605,117.04255990542984,0.31281104789067143,0.39598841825225317,0.048487732818705886,0.01920058062351721,4.210770120868547,True,0.636062612883805,1.0,201.0,0.007062009048439677,1.419463818736375,12.0,279.75,70.0,0.5,0.020278054553376786,0.026968918903287065,True,0.2,2.8483818012125286,0.043307070636289136,True,,0.9999294677377151,0.08317763868631213,0.0,0.86998989558774,-0.001333816334455707,-0.0016453278415136214,-0.0015620321761460128,True,1.0533251917851802,3.440000000000005,0.0,0.6187625627001129,0.4961083151825171,0.8017749377364304,0.611833614135424,3.1241718140660986,5.178193913863801
same_well_masked,tr0000d,1130,3627,0.02000015825225494,0.9991999653914642,0.000566454567503174,0.8921805192056755,0.9526269864126282,0.1944444296941784,True,0.43639770514613396,0.45579610083161093,0.9574406282763628,0.9502518584468601,0.09746488002873516,0.21383438746164818,-1.0443889404146591,-1.0,-0.04438894041465913,4.304378223444653,4.258139721524696,0.18901431037605293,TVT+Z,0.046572978978835944,316.9228552790047,1128.9682188861661,3.9286214635312255,-30.04000916776539,0.002090899102711319,480.31152694968773,0.047826315421116025,0.012387924358980687,0.08533927392338869,0.0010571764702132721,3.211452561520858,True,0.016579198473282444,1.0,201.0,0.006624718023104492,1.331568322644003,12.0,279.75,70.0,0.5,0.01902240460920004,0.24059781255199855,False,0.24059781255199855,1.7675406624532597,0.6681199205598553,True,,0.9991999653914642,0.9106193227477458,0.8433640787010851,0.0,-0.0012238200596683898,-0.0012037176866628535,-0.0013648644489543304,True,0.8819320391743393,5.300000000000001,0.0,0.39049143074049547,0.18782094914754816,0.4809860969071207,0.1865685122871573,2.5200948504255853,4.8918177658291855
same_well_masked,tr0000e,2129,3160,0.3371150412172214,0.9998552372006455,0.0040589417337083475,2.531881851263802,0.9771295087871472,0.38316636820646777,False,1.1005520134255677,1.4320689213972493,0.7685049210842274,0.969637061744605,0.19190605222847756,0.13400615665986074,-1.2996826614763746,-1.0,-0.29968266147637457,4.220363508723858,4.160840760562793,1.2469318331048402,TVT+Z,0.022725728413498292,225.65419842045122,2127.883678542348,10.085986346368495,-161.25203013989287,0.03632763900179725,3214.1140214213483,0.002752724998039445,0.021295813287592832,0.075068859670401,0.0015986524192533674,1.4845628284060717,True,0.11563498638892176,1.0,201.0,0.007174046761863728,1.4419833991346094,12.0,279.75,70.0,0.5,0.020599762844780135,0.5295482176179247,False,0.5295482176179247,2.05859322021562,0.9182176336421021,True,,0.9998552372006455,0.8286986157787382,0.14414637413720205,0.1079113924050633,0.0018667527851433249,0.0017000102484643542,0.0023091480979053115,True,0.7362066772618343,7.79,0.0,0.7507580198488161,0.16409635643784978,0.21857423044364507,0.5600154190139213,4.602110386899021,7.409476408512784
same_well_masked,tr0000f,521,2785,0.31463185282757206,0.9998479917237709,0.003890364437756487,0.30434086159683627,0.8767942567916385,0.10713459297422166,False,0.30443773215952136,0.055910183895023356,5.445121281144987,0.9689604211067925,0.05379109315523335,0.9620983049569503,0.017181922882038677,-1.0,1.0171819228820387,5.276027516565364,5.274899589761276,5.365532507723051,TVT-Z,0.12305373493213245,730.2221056347311,519.9936444592618,1.0095956622039233,-5.625800229883033,9.857789472772494e-05,47.00331982374894,1.0144262085957807,0.3918325560053582,0.05953562646914182,0.023327996692784098,5.353920909002396,True,0.10293876210802824,1.0,201.0,0.007355502838230166,1.4784560704842633,12.0,279.75,70.0,0.5,0.021120801006918048,9.601923437596412e-05,True,0.2,2.5351702305171613,-0.01141493536534396,True,,0.9998479917237709,0.6284084297910839,0.055850560470577904,0.14254937163375225,-0.0001540519836452296,0.0003574189271068981,-9.956579187444513e-05,False,-3.5897763717644313,1.0,0.0,0.7828070632973939,-0.40435263480609496,0.5165418833893155,0.8672103356251404,1.0138557118267568,1.6629754166912782
same_well_masked,tr00010,200,3115,0.059553762925345276,0.9998341805582126,0.0007726962719368183,0.45394912090171385,0.9596959405912752,0.09182553330125812,True,0.2562650703072954,0.19782932356807095,1.2953846562545484,0.9679582544373395,0.04621994060597574,0.23363543772150622,-0.7709671276805572,-1.0,0.2290328723194428,14.012421400443486,14.020733452247882,3.2112088545936297,TVT+Z,0.04013823996693744,967.664148440873,198.99863950471752,0.3041515035946174,-94.93944929357215,2.9131043775762477e-06,2.646655937885756,34.32764056439395,0.45272116026932696,0.0869972195273605,0.039385482164631995,15.646886274808539,True,0.5641234870121039,1.0,201.0,0.0068160666869800934,1.3700294040829988,12.0,279.75,70.0,0.5,0.019571848629757124,0.11722576142802431,True,0.2,4.7881100806770664,0.319180205122631,True,,0.9998341805582126,0.41908580014437286,0.0,0.4176565008025682,-0.003462374894786933,-0.0029878374649626237,-0.0033352892587162277,True,0.8958255890862851,11.5,0.0,1.6711220480205686,1.5701474992130906,0.9395767957660055,1.2882860479444964,8.140223030619165,13.613134069753041
same_well_masked,tr00011,240,3101,0.0032113650823715235,0.9665581543565614,0.0005909711060833629,0.4175468655516106,0.9737427249708465,0.06808657721744672,True,0.20721887210161546,0.21032876157047053,0.9852141502396804,0.973353625304344,0.034039237152693774,0.1618382426565515,-1.015000282889494,-1.0,-0.015000282889493954,9.6485693118318,6.609956939007375,0.09915122397248417,TVT+Z,-0.007184570614285013,403.80110358114104,238.99620059966838,0.6318106256917868,-158.30709804752013,1.5361612757391896e-05,4.579105798658125,6.509733162742352,0.15078142424967633,0.013936949273717691,0.002101433061186646,12.973398994198917,True,0.05153678981682707,1.0,201.0,0.007426579033616321,1.4927423857568805,12.0,279.75,70.0,0.5,0.021324891225098293,0.01265442155197101,True,0.2,4.244344333156487,0.10909415103746552,True,,0.9665581543565614,0.7776974596585149,0.6417044278520917,0.0,-0.00025911649216672165,-0.002914064914548183,-0.0029963164426396677,True,0.9725491183371061,6.5,0.0,0.5131447576089155,-0.2463583758785372,0.480095279598072,0.26793192008359523,3.156802957921606,6.394805406391832
same_well_masked,tr00012,2501,2878,3.1333094412211318,0.9999896755657854,0.010073886346472508,4.44052321821621,0.5589144815197,2.9509114245198793,False,1.6431474277498965,3.4739032490356236,0.47299746422300165,0.1975672371089855,1.472792236881031,0.4239589105683605,-0.9167465151985105,-1.0,0.08325348480148953,9.334730801547629,9.321494814940273,0.7760469269027935,TVT+Z,0.4410751940460854,142.6208705069679,2499.6847613766276,18.285705269705378,8.621208884901417,0.15526486057848388,5210.250803579888,0.0006440607335582646,0.025565863039869532,0.16787326687630544,0.004291824949015092,1.1490861402589228,True,0.010415405110815066,1.0,201.0,0.00642179560360745,1.2907809163250974,12.0,279.75,70.0,0.5,0.018439727376072818,0.07610333319977586,True,0.2,5.0249850603890875,0.9110049551050525,True,,0.9999896755657854,0.6216088459155492,0.4937379351189326,0.04968728283530229,-0.0012368413240983747,-0.0032059022223484713,-0.004233082042860833,True,0.7573446935089013,8.0,0.0,0.6211753752684318,0.3635624522234936,0.5852814948860222,0.5235971369785398,1.2069270381579085,2.349812582460192
same_well_masked,tr00013,3189,1983,0.31062845823634794,0.9998264728550642,0.004093825488978411,5.841782288832555,0.9987515507595226,0.20650719434513293,False,3.0759930086903897,2.7658131146337155,1.1121478137534075,0.9988875138801934,0.10264481551352628,0.03711198524963239,-0.8991463379058536,-1.0,0.10085366209414637,6.032244739443843,6.014531178731531,0.6065874951544976,TVT+Z,0.0010749220955416083,251.81420634877188,3187.8518562009363,14.138555034445698,-35.70426229721299,0.10402932098440942,10804.321930043032,0.0009612674489626508,0.012692624843596319,0.0757835230646261,0.0009618918275853279,0.6215737944724653,True,0.0,1.0,201.0,0.006910964701839939,1.3891039050698277,12.0,279.75,70.0,0.5,0.01984434150099754,1.1988130007583233,False,1.1988130007583233,1.0357463625039425,0.9890223206997523,True,,0.9998264728550642,0.9341580208646314,0.8104652857835071,0.0,0.002636855233954235,0.0029615021078172815,0.0030018085759197623,True,0.9865726054533205,4.72,0.0,0.5060327126889387,-0.4176109295519597,0.8252646895748569,0.010797280412639566,3.0779043557807544,5.217922437114991
same_well_masked,tr00014,1641,1513,0.18075962727060071,0.9917245215242269,0.016458692664497152,1.9461450728680258,0.9874947885405302,0.2178301912785105,True,1.0616682844091927,0.8848377238959646,1.1998451871317584,0.9908459406366159,0.10167005248839268,0.11490248408571085,-0.8328175989214514,-1.0,0.16718240107854865,18.79010117572161,18.79965571853748,3.1429715824751634,TVT+Z,0.004229732983696666,734.4164941455603,1639.980541298019,2.529495724680999,-159.9218600170058,0.001597993649113505,1471.623601191945,0.06257847148233381,0.4117255431862982,0.029594346980020447,0.012184748585592703,0.9223044518353759,True,0.5943861152774802,1.0,201.0,0.00695822859010331,1.3986039466107654,12.0,279.75,70.0,0.5,0.01998005638015379,0.24248326041645824,False,0.24248326041645824,1.0671962663105392,0.5156251885219502,True,,0.9917245215242269,3.844774358458239e-05,0.0,1.0,-0.012022875308259724,-0.0018344856473469747,-0.001846833386225216,True,0.9933141024142523,17.12,0.0,0.058498357866084955,0.05456607019063637,0.9327795203337089,0.058498357866084955,10.171485626109577,18.280629268402823
same_well_masked,tr00015,999,1906,0.5519896607722008,0.9990866652077754,0.016707021015918713,1.479288274375433,0.9905113714008587,0.14431371733356937,False,1.0148763631736153,0.4653161931671018,2.1810467335469634,0.9943271914977478,0.07655353931008978,0.16451939656137926,-0.45719628690083225,-1.0,0.5428037130991678,5.49524178702962,5.476055572705434,2.972423298001899,TVT+Z,0.008575293806916795,1059.4445281812573,997.9937205848933,1.0770185760598021,-3.2068516197710077,0.00014689182910165854,331.8314889070197,0.6807730600916788,1.378479143422484,0.014712330065311377,0.020280640146179283,1.909354924996661,True,0.0,1.0,201.0,0.007133814311813813,1.4338966766745764,12.0,279.75,70.0,0.5,0.020484238238208236,0.3583250517521944,False,0.3583250517521944,1.5082461697862526,0.8433976668151539,True,,0.9990866652077754,0.9873500023101303,0.977502850172544,0.0,0.0009590193007362579,0.0018151840100537138,0.0015959851302287,True,1.1373439361515876,3.0,0.0,0.48934952235793727,0.25980557647691865,0.5309202617079137,0.6596983043453337,1.7205464992384913,3.101955861555359
same_well_masked,tr00016,200,2615,0.06109262780365718,0.9999449146447635,0.00045686592529438206,0.20649054720816157,0.7967511771545419,0.09379854019256834,True,0.13112468180646944,0.07740571975179349,1.6939921523490684,0.8731904539406873,0.04704812345888871,0.6078119757784257,-0.5657025137150814,-1.0,0.4342974862849186,10.890266312866338,10.885126026225052,4.727382871084085,TVT+Z,0.20319373749022163,380.1272113426315,198.99692387681995,0.5316306177460145,-101.59826273061218,6.6659134577568e-06,2.6466477994020394,15.001694911540572,0.17695340851013486,0.006259359474717174,0.0011076149941414114,13.140508886978905,True,0.09346416098453351,1.0,201.0,0.006979327358642706,1.402844799087184,12.0,279.75,70.0,0.5,0.02004063998695977,0.0011883833496605107,True,0.2,3.769009422452502,-0.05168389602100076,True,,0.9999449146447635,0.47035844573951924,0.0,0.19694072657743786,0.000497915050478459,-0.0010863464204037233,-0.0010547320375349414,True,1.0299738528305913,9.0,0.0,1.047491363213999,0.8004016145398891,0.7641128534788403,1.0013876704863327,5.569422612990488,10.074711538482617
same_well_masked,tr00017,3873,2474,0.09466160114561646,0.31975400068088156,0.07810432980220121,2.206546826047104,0.4755647023483103,1.598554220746796,False,1.1107114346310045,1.097827384480336,1.0117359526031202,0.46274999796970284,0.8144374243365066,0.7418629156550199,-0.9848357163357657,-1.0,0.01516428366423428,0.9323619062041506,0.5712774187088674,0.008663012828272804,TVT+Z,-0.15581070166742872,185.73210077744346,3871.451465030973,25.33233501296266,-156.5952383988127,0.35238437467887707,19352.169361301087,0.0002837810277232882,0.13157300350856824,0.10643616346997464,0.014004125709673515,0.6383778850062828,True,0.1381929486452783,1.0,201.0,0.006516124996114314,1.3097411242189771,12.0,279.75,70.0,0.5,0.01871058748884253,0.12203318727164049,True,0.2,1.9267316729006418,0.4604921730377094,True,,0.3197540006808818,0.5969819162021682,0.0,0.1778496362166532,-0.0002169180867119508,9.576408991043104e-05,0.0005113221597323022,True,0.18728718888414186,2.2300000000000004,0.0,0.7454604146592491,0.37383943172823464,0.5014879722340685,0.8143603987646478,1.4278631006976494,2.2437342567508267
